"","MEASID","Site","LonPoint","LatPoint","sm","ID","Zone","Notes","Veg_Orig","Trip","Veg","Year"
"4001",3836,"P3-4",-118.6515445,36.732498,2.19,3255,"ZONE 00031","under 4"" duff and litter","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4002",3837,"P3-4",-118.6515065,36.73246525,0.3,3255,"ZONE 00031","0.3","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4003",3838,"P3-4",-118.6514685,36.7324325,1.32,1329,"[No GPS Lock]","1.32","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4004",3839,"P3-4",-118.6514305,36.73239975,2.2,1329,"[No GPS Lock]","2.2000000000000002","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4005",3840,"P3-4",-118.651634,36.7324845,2.45,3255,"ZONE 00031","under 4"" litter and bark","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4006",3841,"P3-4",-118.651596,36.73245175,1.59,3255,"ZONE 00031","1.59","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4007",3842,"P3-4",-118.651558,36.732419,0.41,3255,"ZONE 00031","0.41","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4008",3843,"P3-4",-118.65152,36.73238625,5.73,1329,"[No GPS Lock]","under 8"" litter and duff","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4009",3844,"P3-4",-118.651482,36.7323535,1.48,1329,"[No GPS Lock]","1.48","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4010",3845,"P3-4",-118.6516855,36.73243825,0.35,3255,"ZONE 00031","0.35","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4011",3846,"P3-4",-118.6516475,36.7324055,0.91,3255,"ZONE 00031","0.91","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4012",3847,"P3-4",-118.6516095,36.73237275,1.65,3255,"ZONE 00031","1.65","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4013",3848,"P3-4",-118.6515715,36.73234,0.58,1329,"[No GPS Lock]","0.57999999999999996","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4014",3849,"P3-4",-118.6515335,36.73230725,1.43,1329,"[No GPS Lock]","1.43","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4015",3850,"P3-4",-118.651737,36.732392,5.51,3255,"ZONE 00031","under 3"" duff and bark. WPT 1133","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4016",3851,"P3-4",-118.651699,36.73235925,NA,NA,NA,"log","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4017",3852,"P3-4",-118.651661,36.7323265,0.36,3255,"ZONE 00031","0.36","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4018",3853,"P3-4",-118.651623,36.73229375,1.75,1329,"[No GPS Lock]","1.75","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4019",3854,"P3-4",-118.651585,36.732261,3.52,1329,"[No GPS Lock]","under 3"" litter. WPT 1132","Conifer, sparse con","2017_Early","mixed conifer","2017"
"4020",13723,"P3-4",-118.651571,36.73259798,0,3255,"[Unspecified Zone]","WPT 1300","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4021",13724,"P3-4",-118.6516318,36.73254449,0,3255,"[Unspecified Zone]","0","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4022",13725,"P3-4",-118.6516925,36.73249099,1.31,3255,"[Unspecified Zone]","1.31","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4023",13726,"P3-4",-118.6517533,36.73243749,0.81,3255,"[Unspecified Zone]","0.81","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4024",13727,"P3-4",-118.651814,36.73238399,0,3255,"[Unspecified Zone]","0","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4025",13728,"P3-4",-118.6515185,36.73256098,0.21,3255,"[Unspecified Zone]","0.21","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4026",13729,"P3-4",-118.6515793,36.73250748,0.3,3255,"[Unspecified Zone]","UNDER LOG","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4027",13730,"P3-4",-118.65164,36.73245398,0.91,3255,"[Unspecified Zone]","0.91","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4028",13731,"P3-4",-118.6517008,36.73240049,0.2,3255,"[Unspecified Zone]","0.2","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4029",13732,"P3-4",-118.6517615,36.73234699,0,3255,"[Unspecified Zone]","0","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4030",13733,"P3-4",-118.651466,36.73252397,0.51,3255,"[Unspecified Zone]","0.51","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4031",13734,"P3-4",-118.6515267,36.73247047,0.51,3255,"[Unspecified Zone]","0.51","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4032",13735,"P3-4",-118.6515875,36.73241698,0.5,3255,"[Unspecified Zone]","0.5","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4033",13736,"P3-4",-118.6516482,36.73236348,0.76,3255,"[Unspecified Zone]","0.76","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4034",13737,"P3-4",-118.651709,36.73230998,0.45,3255,"[Unspecified Zone]","0.45","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4035",13738,"P3-4",-118.6514135,36.73248697,1.75,1329,"ZONE 00099","1.75","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4036",13739,"P3-4",-118.6514742,36.73243347,0.23,1329,"ZONE 00099","0.23","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4037",13740,"P3-4",-118.651535,36.73237997,1.75,1329,"ZONE 00099","8"" L&D","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4038",13741,"P3-4",-118.6515957,36.73232647,1.22,1329,"ZONE 00099","1.22","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4039",13742,"P3-4",-118.6516565,36.73227298,0,1329,"ZONE 00099","0","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4040",13743,"P3-4",-118.651361,36.73244996,1.38,1329,"ZONE 00099","WPT 1298","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4041",13744,"P3-4",-118.6514217,36.73239646,0.9,1329,"ZONE 00099","0.9","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4042",13745,"P3-4",-118.6514825,36.73234296,0.58,1329,"ZONE 00099","0.57999999999999996","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4043",13746,"P3-4",-118.6515432,36.73228947,0,1329,"ZONE 00099","0","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4044",13747,"P3-4",-118.651604,36.73223597,0.23,1329,"ZONE 00099","WPT 1299","Conifer, Sparse","2018_Early","mixed conifer","2018"
"4045",919,"P3-5",-118.655102,36.732406,4.92,1783,"[No GPS Lock]","WPT 778","Shrub, con exterior","2016_Early","shrub","2016"
"4046",920,"P3-5",-118.655102,36.732386,3.22,1329,"[No GPS Lock]","WPT 778","Shrub, con exterior","2016_Early","shrub","2016"
"4047",921,"P3-5",-118.6550951,36.73240385,6.24,1783,"[No GPS Lock]","6.24","Shrub, con exterior","2016_Early","shrub","2016"
"4048",922,"P3-5",-118.6550951,36.73238385,5.13,1329,"[No GPS Lock]","5.13","Shrub, con exterior","2016_Early","shrub","2016"
"4049",923,"P3-5",-118.6550881,36.7324017,4.99,1783,"[No GPS Lock]","4.99","Shrub, con exterior","2016_Early","shrub","2016"
"4050",924,"P3-5",-118.6550881,36.7323817,3.85,1329,"[No GPS Lock]","3.85","Shrub, con exterior","2016_Early","shrub","2016"
"4051",925,"P3-5",-118.6550812,36.73239955,5.83,1783,"[No GPS Lock]","5.83","Shrub, con exterior","2016_Early","shrub","2016"
"4052",926,"P3-5",-118.6550812,36.73237955,4.7,1329,"[No GPS Lock]","4.7","Shrub, con exterior","2016_Early","shrub","2016"
"4053",927,"P3-5",-118.6550742,36.7323974,5.97,1783,"[No GPS Lock]","5.97","Shrub, con exterior","2016_Early","shrub","2016"
"4054",928,"P3-5",-118.6550742,36.7323774,4.94,1329,"[No GPS Lock]","4.9400000000000004","Shrub, con exterior","2016_Early","shrub","2016"
"4055",929,"P3-5",-118.6550673,36.73239525,5.03,1783,"[No GPS Lock]","5.03","Shrub, con exterior","2016_Early","shrub","2016"
"4056",930,"P3-5",-118.6550673,36.73237525,6.01,1329,"[No GPS Lock]","6.01","Shrub, con exterior","2016_Early","shrub","2016"
"4057",931,"P3-5",-118.6550603,36.7323931,6.88,1783,"[No GPS Lock]","6.88","Shrub, con exterior","2016_Early","shrub","2016"
"4058",932,"P3-5",-118.6550603,36.7323731,3.73,1329,"[No GPS Lock]","3.73","Shrub, con exterior","2016_Early","shrub","2016"
"4059",933,"P3-5",-118.6550534,36.73239095,5.4,1783,"[No GPS Lock]","5.4","Shrub, con exterior","2016_Early","shrub","2016"
"4060",934,"P3-5",-118.6550534,36.73237095,4.95,1329,"[No GPS Lock]","4.95","Shrub, con exterior","2016_Early","shrub","2016"
"4061",935,"P3-5",-118.6550464,36.7323888,7.4,1783,"[No GPS Lock]","7.4","Shrub, con exterior","2016_Early","shrub","2016"
"4062",936,"P3-5",-118.6550464,36.7323688,3.51,1329,"[No GPS Lock]","3.51","Shrub, con exterior","2016_Early","shrub","2016"
"4063",937,"P3-5",-118.6550395,36.73238665,8.339999,1783,"[No GPS Lock]","8.3399990000000006","Shrub, con exterior","2016_Early","shrub","2016"
"4064",938,"P3-5",-118.6550395,36.73236665,5.2,1329,"[No GPS Lock]","5.2","Shrub, con exterior","2016_Early","shrub","2016"
"4065",939,"P3-5",-118.6550325,36.7323845,6.88,1783,"[No GPS Lock]","6.88","Shrub, con exterior","2016_Early","shrub","2016"
"4066",940,"P3-5",-118.6550325,36.7323645,7.38,1329,"[No GPS Lock]","7.38","Shrub, con exterior","2016_Early","shrub","2016"
"4067",941,"P3-5",-118.6550256,36.73238235,6.65,1783,"[No GPS Lock]","6.65","Shrub, con exterior","2016_Early","shrub","2016"
"4068",942,"P3-5",-118.6550256,36.73236235,6.01,1329,"[No GPS Lock]","6.01","Shrub, con exterior","2016_Early","shrub","2016"
"4069",943,"P3-5",-118.6550186,36.7323802,8.21,1783,"[No GPS Lock]","8.2100000000000009","Shrub, con exterior","2016_Early","shrub","2016"
"4070",944,"P3-5",-118.6550186,36.7323602,6.78,1329,"[No GPS Lock]","6.78","Shrub, con exterior","2016_Early","shrub","2016"
"4071",945,"P3-5",-118.6550117,36.73237805,5.38,1783,"[No GPS Lock]","5.38","Shrub, con exterior","2016_Early","shrub","2016"
"4072",946,"P3-5",-118.6550117,36.73235805,5.04,1329,"[No GPS Lock]","5.04","Shrub, con exterior","2016_Early","shrub","2016"
"4073",947,"P3-5",-118.6550047,36.7323759,8.06,1783,"[No GPS Lock]","8.06","Shrub, con exterior","2016_Early","shrub","2016"
"4074",948,"P3-5",-118.6550047,36.7323559,7.56,1329,"[No GPS Lock]","7.56","Shrub, con exterior","2016_Early","shrub","2016"
"4075",949,"P3-5",-118.6549978,36.73237375,6.88,1783,"[No GPS Lock]","6.88","Shrub, con exterior","2016_Early","shrub","2016"
"4076",950,"P3-5",-118.6549978,36.73235375,3.55,1329,"[No GPS Lock]","3.55","Shrub, con exterior","2016_Early","shrub","2016"
"4077",951,"P3-5",-118.6549908,36.7323716,9.03,1783,"[No GPS Lock]","9.0299999999999994","Shrub, con exterior","2016_Early","shrub","2016"
"4078",952,"P3-5",-118.6549908,36.7323516,6.02,1329,"[No GPS Lock]","6.02","Shrub, con exterior","2016_Early","shrub","2016"
"4079",953,"P3-5",-118.6549839,36.73236945,7.110001,1329,"[No GPS Lock]","7.1100009999999996","Shrub, con exterior","2016_Early","shrub","2016"
"4080",954,"P3-5",-118.6549839,36.73234945,4.33,1783,"[No GPS Lock]","4.33","Shrub, con exterior","2016_Early","shrub","2016"
"4081",955,"P3-5",-118.6549769,36.7323673,6.79,1329,"[No GPS Lock]","6.79","Shrub, con exterior","2016_Early","shrub","2016"
"4082",956,"P3-5",-118.6549769,36.7323473,6.11,1783,"[No GPS Lock]","6.11","Shrub, con exterior","2016_Early","shrub","2016"
"4083",957,"P3-5",-118.65497,36.73236515,NA,NA,NA,"log","Shrub, con exterior","2016_Early","shrub","2016"
"4084",958,"P3-5",-118.65497,36.73234515,4.91,1783,"[No GPS Lock]","4.91","Shrub, con exterior","2016_Early","shrub","2016"
"4085",959,"P3-5",-118.654963,36.732363,4.53,1329,"[No GPS Lock]","WPT 779","Shrub, con exterior","2016_Early","shrub","2016"
"4086",960,"P3-5",-118.654963,36.732343,5.79,1783,"[No GPS Lock]","WPT 779","Shrub, con exterior","2016_Early","shrub","2016"
"4087",2119,"P3-5",-118.655226,36.732448,0,1329,"[No GPS Lock]","WPT 894","Shrub, con exterior","2016_Late","shrub","2016"
"4088",2120,"P3-5",-118.6552108,36.73244045,0,1329,"[No GPS Lock]","0","Shrub, con exterior","2016_Late","shrub","2016"
"4089",2121,"P3-5",-118.6551955,36.7324329,2.85,1329,"[No GPS Lock]","2.85","Shrub, con exterior","2016_Late","shrub","2016"
"4090",2122,"P3-5",-118.6551803,36.73242535,0.42,1329,"[No GPS Lock]","0.42","Shrub, con exterior","2016_Late","shrub","2016"
"4091",2123,"P3-5",-118.655165,36.7324178,0.84,1329,"[No GPS Lock]","0.84","Shrub, con exterior","2016_Late","shrub","2016"
"4092",2124,"P3-5",-118.6551498,36.73241025,0.94,1329,"[No GPS Lock]","0.94","Shrub, con exterior","2016_Late","shrub","2016"
"4093",2125,"P3-5",-118.6551345,36.7324027,0.78,1329,"[No GPS Lock]","0.78","Shrub, con exterior","2016_Late","shrub","2016"
"4094",2126,"P3-5",-118.6551193,36.73239515,0.27,1329,"[No GPS Lock]","0.27","Shrub, con exterior","2016_Late","shrub","2016"
"4095",2127,"P3-5",-118.655104,36.7323876,0.38,1329,"[No GPS Lock]","0.38","Shrub, con exterior","2016_Late","shrub","2016"
"4096",2128,"P3-5",-118.6550888,36.73238005,0.33,1329,"[No GPS Lock]","0.33","Shrub, con exterior","2016_Late","shrub","2016"
"4097",2129,"P3-5",-118.6550735,36.7323725,0,1329,"[No GPS Lock]","0","Shrub, con exterior","2016_Late","shrub","2016"
"4098",2130,"P3-5",-118.6550583,36.73236495,0,1329,"[No GPS Lock]","0","Shrub, con exterior","2016_Late","shrub","2016"
"4099",2131,"P3-5",-118.655043,36.7323574,0,1329,"[No GPS Lock]","0","Shrub, con exterior","2016_Late","shrub","2016"
"4100",2132,"P3-5",-118.6550278,36.73234985,1.15,1329,"[No GPS Lock]","1.1499999999999999","Shrub, con exterior","2016_Late","shrub","2016"
"4101",2133,"P3-5",-118.6550125,36.7323423,0.8,1329,NA,"0.8","Shrub, con exterior","2016_Late","shrub","2016"
"4102",2134,"P3-5",-118.6549973,36.73233475,0.5699999,1329,"[No GPS Lock]","0.5699999","Shrub, con exterior","2016_Late","shrub","2016"
"4103",2135,"P3-5",-118.654982,36.7323272,0,1329,"[No GPS Lock]","0","Shrub, con exterior","2016_Late","shrub","2016"
"4104",2136,"P3-5",-118.6549668,36.73231965,0.38,1329,"[No GPS Lock]","0.38","Shrub, con exterior","2016_Late","shrub","2016"
"4105",2137,"P3-5",-118.6549515,36.7323121,NA,NA,NA,"log debris","Shrub, con exterior","2016_Late","shrub","2016"
"4106",2138,"P3-5",-118.6549363,36.73230455,NA,NA,NA,"log","Shrub, con exterior","2016_Late","shrub","2016"
"4107",2139,"P3-5",-118.654921,36.732297,0.48,1329,"[No GPS Lock]","WPT 895","Shrub, con exterior","2016_Late","shrub","2016"
"4108",2140,"P3-5",-118.655226,36.732468,1.2,1783,NA,"WPT 894","Shrub, con exterior","2016_Late","shrub","2016"
"4109",2141,"P3-5",-118.6552108,36.73246045,1.3,1783,NA,"1.3","Shrub, con exterior","2016_Late","shrub","2016"
"4110",2142,"P3-5",-118.6551955,36.7324529,1,1783,NA,"1","Shrub, con exterior","2016_Late","shrub","2016"
"4111",2143,"P3-5",-118.6551803,36.73244535,0,1783,NA,"0","Shrub, con exterior","2016_Late","shrub","2016"
"4112",2144,"P3-5",-118.655165,36.7324378,0.6,1783,NA,"0.6","Shrub, con exterior","2016_Late","shrub","2016"
"4113",2145,"P3-5",-118.6551498,36.73243025,1.5,1783,NA,"1.5","Shrub, con exterior","2016_Late","shrub","2016"
"4114",2146,"P3-5",-118.6551345,36.7324227,1,1783,NA,"1","Shrub, con exterior","2016_Late","shrub","2016"
"4115",2147,"P3-5",-118.6551193,36.73241515,1.4,1783,NA,"1.4","Shrub, con exterior","2016_Late","shrub","2016"
"4116",2148,"P3-5",-118.655104,36.7324076,0.6,1783,NA,"0.6","Shrub, con exterior","2016_Late","shrub","2016"
"4117",2149,"P3-5",-118.6550888,36.73240005,0.8,1783,NA,"0.8","Shrub, con exterior","2016_Late","shrub","2016"
"4118",2150,"P3-5",-118.6550735,36.7323925,0,1783,NA,"0","Shrub, con exterior","2016_Late","shrub","2016"
"4119",2151,"P3-5",-118.6550583,36.73238495,0.3,1783,NA,"0.3","Shrub, con exterior","2016_Late","shrub","2016"
"4120",2152,"P3-5",-118.655043,36.7323774,1.2,1783,NA,"1.2","Shrub, con exterior","2016_Late","shrub","2016"
"4121",2153,"P3-5",-118.6550278,36.73236985,1,1783,NA,"1","Shrub, con exterior","2016_Late","shrub","2016"
"4122",2154,"P3-5",-118.6550125,36.7323623,0.3,1783,NA,"0.3","Shrub, con exterior","2016_Late","shrub","2016"
"4123",2155,"P3-5",-118.6549973,36.73235475,0,1783,NA,"0","Shrub, con exterior","2016_Late","shrub","2016"
"4124",2156,"P3-5",-118.654982,36.7323472,0,1783,NA,"0","Shrub, con exterior","2016_Late","shrub","2016"
"4125",2157,"P3-5",-118.6549668,36.73233965,0.9,1783,NA,"0.9","Shrub, con exterior","2016_Late","shrub","2016"
"4126",2158,"P3-5",-118.6549515,36.7323321,NA,NA,NA,"log debris","Shrub, con exterior","2016_Late","shrub","2016"
"4127",2159,"P3-5",-118.6549363,36.73232455,NA,NA,NA,"log","Shrub, con exterior","2016_Late","shrub","2016"
"4128",2160,"P3-5",-118.654921,36.732317,NA,NA,NA,"WPT 895, log debris","Shrub, con exterior","2016_Late","shrub","2016"
"4129",3855,"P3-5",-118.655226,36.732448,1.43,3255,"ZONE 00030","under litter","Shrub, con exterior","2017_Early","shrub","2017"
"4130",3856,"P3-5",-118.655226,36.732468,2.45,1329,"[No GPS Lock]","under litter; near WPT 894","Shrub, con exterior","2017_Early","shrub","2017"
"4131",3857,"P3-5",-118.6552108,36.73244045,1.01,3255,"ZONE 00030","1.01","Shrub, con exterior","2017_Early","shrub","2017"
"4132",3858,"P3-5",-118.6552108,36.73246045,0.93,1329,"[No GPS Lock]","0.93","Shrub, con exterior","2017_Early","shrub","2017"
"4133",3859,"P3-5",-118.6551955,36.7324329,1.16,3255,"ZONE 00030","1.1599999999999999","Shrub, con exterior","2017_Early","shrub","2017"
"4134",3860,"P3-5",-118.6551955,36.7324529,1.9,1329,NA,"sandy duff","Shrub, con exterior","2017_Early","shrub","2017"
"4135",3861,"P3-5",-118.6551803,36.73242535,1.43,3255,"ZONE 00030","1.43","Shrub, con exterior","2017_Early","shrub","2017"
"4136",3862,"P3-5",-118.6551803,36.73244535,0.68,1329,"[No GPS Lock]","sandy","Shrub, con exterior","2017_Early","shrub","2017"
"4137",3863,"P3-5",-118.655165,36.7324178,1.58,3255,"ZONE 00030","start shrub field (towards 100'): CECO and ARPA","Shrub, con exterior","2017_Early","shrub","2017"
"4138",3864,"P3-5",-118.655165,36.7324378,1.74,1329,"[No GPS Lock]","start shrub field (towards 100'): CECO and ARPA","Shrub, con exterior","2017_Early","shrub","2017"
"4139",3865,"P3-5",-118.6551498,36.73241025,1,3255,"ZONE 00030","1","Shrub, con exterior","2017_Early","shrub","2017"
"4140",3866,"P3-5",-118.6551498,36.73243025,1.85,1329,"[No GPS Lock]","1.85","Shrub, con exterior","2017_Early","shrub","2017"
"4141",3867,"P3-5",-118.6551345,36.7324027,1.26,3255,"ZONE 00030","1.26","Shrub, con exterior","2017_Early","shrub","2017"
"4142",3868,"P3-5",-118.6551345,36.7324227,1.1,1329,"[No GPS Lock]","1.1000000000000001","Shrub, con exterior","2017_Early","shrub","2017"
"4143",3869,"P3-5",-118.6551193,36.73239515,1.05,3255,"ZONE 00030","1.05","Shrub, con exterior","2017_Early","shrub","2017"
"4144",3870,"P3-5",-118.6551193,36.73241515,1,1329,NA,"1","Shrub, con exterior","2017_Early","shrub","2017"
"4145",3871,"P3-5",-118.655104,36.7323876,0.91,3255,"ZONE 00030","0.91","Shrub, con exterior","2017_Early","shrub","2017"
"4146",3872,"P3-5",-118.655104,36.7324076,0.61,1329,"[No GPS Lock]","0.61","Shrub, con exterior","2017_Early","shrub","2017"
"4147",3873,"P3-5",-118.6550888,36.73238005,1.01,3255,"ZONE 00030","1.01","Shrub, con exterior","2017_Early","shrub","2017"
"4148",3874,"P3-5",-118.6550888,36.73240005,1.36,1329,"[No GPS Lock]","1.36","Shrub, con exterior","2017_Early","shrub","2017"
"4149",3875,"P3-5",-118.6550735,36.7323725,1.32,3255,"ZONE 00030","1.32","Shrub, con exterior","2017_Early","shrub","2017"
"4150",3876,"P3-5",-118.6550735,36.7323925,0.26,1329,"[No GPS Lock]","0.26","Shrub, con exterior","2017_Early","shrub","2017"
"4151",3877,"P3-5",-118.6550583,36.73236495,1.01,3255,"ZONE 00030","1.01","Shrub, con exterior","2017_Early","shrub","2017"
"4152",3878,"P3-5",-118.6550583,36.73238495,1.26,1329,"[No GPS Lock]","1.26","Shrub, con exterior","2017_Early","shrub","2017"
"4153",3879,"P3-5",-118.655043,36.7323574,0.1,3255,"ZONE 00030","0.1","Shrub, con exterior","2017_Early","shrub","2017"
"4154",3880,"P3-5",-118.655043,36.7323774,1.53,1329,"[No GPS Lock]","1.53","Shrub, con exterior","2017_Early","shrub","2017"
"4155",3881,"P3-5",-118.6550278,36.73234985,0.54,3255,"ZONE 00030","0.54","Shrub, con exterior","2017_Early","shrub","2017"
"4156",3882,"P3-5",-118.6550278,36.73236985,1.31,1329,"[No GPS Lock]","1.31","Shrub, con exterior","2017_Early","shrub","2017"
"4157",3883,"P3-5",-118.6550125,36.7323423,1.42,3255,"ZONE 00030","1.42","Shrub, con exterior","2017_Early","shrub","2017"
